16643:245,1410,616,353,17,1987,1951,103,15,1744
16666:118783,95078,84927,74385,65613,63242,55209,43753,39257,36825
16667:2548,3307,1002,353,245,17,2983,2715,1382,840
16674:17,616,302,564,58,1196,542,84,654,508
16679:15298,12905,119108,112864,94070,92717,83851,81848,79442,73837
16710:17,542,518,302,58,616,654,8,1405,364
16714:654,17,616,302,58,70,1535,301,62,1344
16775:9354,72271,67574,48208,32648,10503,10404,3041,1772,731
16776:302,354,654,84,736,1102,899,866,361,8
16796:508,564,76,17,654,354,226,84,7585,3842
16799:17,1023,3484,931,245,15,1987,1471,518,327
16812:168,5480,1326,719,8860,984,463,661,7838,2153
16815:2543,9435,8392,17486,42989,19152,11855,8867,8427,7622
16833:337,77581,805,385,120518,92129,83173,80736,62840,45975
16838:32713,1256,119459,118827,115342,112229,112044,111241,108365,104882
16839:58,616,17,542,76,564,554,29,861,285
16859:114572,101934
16860:76,654,58,17,698,1970,190,2139,564,302
16878:861,542,302,58,654,518,15,8,902,554
16887:616,542,654,58,61,302,650,84,8,518
16890:17,76,2139,654,1462,354,302,29,15484,6026
16896:17,226,780,302,58,8,1884,866,140,70
16898:23768,96618,78387
16918:5648,111882,110448,105369,104757,101968,99978,96312,90678,90175
16926:654,58,17,616,542,302,554,564,84,32
16929:542,616,17,40,2139,999,902,564,518,327
16945:650,568,302,17,1349,138,736,616,162,58
16954:654,302,542,61,15,861,736,322,84,564
16961:70,17,76,302,224,138,32,6,1382,899
16980:81,76,39399,13341,7926,17,25481,16361,7622,7268
16983:17,654,302,84,861,554,1102,542,518,289
16993:17,302,58,654,616,285,29,1102,239,542
17006:616,654,302,17,650,861,1196,554,363,564
17007:654,58,616,518,354,8,29,554,138,301
17008:17,654,65,616,354,8,1521,327,302,245
17020:616,302,1196,564,8,17,654,554,518,402
17034:2139,866,17,654,546,58,698,616,564,302
17053:616,302,17,1684,508,238,8,654,650,225
17056:17,58,650,861,654,542,1511,15,61,1196
17074:102939,95682,37082,13696,4639,4021,1749
17079:17,302,70,483,394,84,81,4813,1196,616
17097:17,431,1099,44551,2583,1866,1410,1402,1382,1089
17099:302,654,17,650,58,861,564,15,8,542
17115:3484,2194,40,4292,564,8008,542,262,245,17
17116:3282,6320,3060,20245,75100,71248,54427,47278,16009,107945
17117:931,710,947,245,873,1471,508,119,17,4755
17118:654,616,302,17,542,58,554,518,15,1511
17147:15560,44628,9354,1709,76,89709,89047,49842,29208,28512
17154:28590,81,83102,35168,33227,26741,26046,24225,24016,10595
17158:14814,5975,4040,533,13341,10981,7622,6311,5319,4671
17159:17,518,364,245,542,302,61,8,15,564
17164:81,226,76,17,1023,698,986,616,564,508
17165:616,58,302,17,861,564,542,364,61,654
17178:111199,92781,20769
17191:4542,654,17,564,301,873,542,508,285,518
17193:131,17,245,363,2955,1382,1126,119,1471,873
17195:616,17,302,861,238,8,654,58,564,554
17208:385,805,22801,28166,18892,39619,20674,19089,15475,12233
17241:17,70,1023,302,289,1405,616,508,8,564
17243:17,226,654,348,123196,122221,119596,116327,116199,114083
17251:168,1326,719,8860,10267,984,7838,661,76,5488
17254:105897,111262,84943,30771
17266:302,17,84,58,616,29,1102,354,61,650
17267:654,17,8,1535,1023,518,70,780,542,15
17272:654,616,302,542,285,289,650,564,84,61
17278:840,197,5627,8069,13049,15772,26925,13995,4755,18791
17279:8772,5975,4671,911,533,17316,10981,74204,10180,9462
17285:60324,1299,17,78240,70311,39788,22058,17055,1679,76
17297:302,245,654,508,15,616,692,650,518,94
17328:17,564,302,654,616,84,1535,58,8,542
17358:302,616,15,61,58,322,654,518,542,32
17363:616,542,17,58,654,61,302,1403,861,15
17378:89419,43006,15190,14255,5292,1419
17412:1002,2548,89220,65056,19299,11973,5784,1446,1382,931
17415:17,302,654,29,58,650,616,1102,354,285
17418:40013,20642,7869,1002,119785,113855,110198,108193,107784,106920
17440:17,654,616,58,564,322,32,787,518,1535
17448:97351,96620,69325,49343,42479,42146,34441,33920,28596,12697
17461:17316,9435,8772,36218,30936,25184,24473,21558,20442,17908
17473:1410,302,1382,1131,654,508,361,65,17,1023
17474:19829,33572,31315,16995,14021,3550,670,95289,89008,78352
17475:302,616,15,29,1196,285,861,650,542,238
17477:17,698,564,302,616,508,8,81,70,546
17484:95159,89499,62433,34582,30259,16431,10869,7334,6210,4993
17492:654,616,58,1102,84,15,542,301,289,138
17499:104100,98858,63712,50378,45611,21279,15284,12929,3723
17513:81,5767,3423,13544,3137,780,262,16404,731,22597
17522:17,508,76,1382,1023,225,5767,5567,2068,1644
17528:616,654,302,58,17,554,564,1403,61,1196
17530:12332,58,616,17,238,654,302,236,25910,14841
17547:17,654,302,58,650,554,861,542,616,289
17549:337,45975,805,385,120518,117538,100590,92129,83173,80736
17551:4364,8,736,518,1023,131,119,17,6527,2302
17556:93353,91863,61658,44150,26162,22878,11428,8586,8482,8453
17562:1119,245,17,2935,891,84,1187,616,224,2789
17576:1397,2510,14268,6311,4656,13594,8640,7641,4341,603
17591:89928,61279,54606,54989,54442,21439,17822,5584,4348
17592:168,1460,5738,5480,2318,219,81,76,17,2139
17606:17,245,58,302,654,61,15,8,542,564
17624:654,84,616,518,302,58,354,787,554,29
17625:533,4671,7926,311,10981,8772,76,17316,13341,10180
17626:17,138,1462,226,70,302,354,5581,654,5268
17653:1592,26722,12508,99452,38165,17692,14754,14109,8733,7680
17671:518,84,1102,1039,1009,736,17,14728,302,8
17688:84,518,1102,302,58,654,616,902,378,354
17689:302,58,654,518,616,736,787,902,564,554
17695:15,654,302,8,84,58,616,564,787,486
17716:19908,18716,9554,6125,25956,6186,58399,27339,21587,122419
17731:83875,21666
17749:15,654,616,8,1023,58,354,542,302,518
17753:654,17,58,616,542,15,1535,61,650,32
17779:122111,117884,116841,115652,113915,1239,899
17798:262,28933,3955,2265,2021,1913,1164,719,76,17
17810:311,7334,17,1119,14259,1468,1077,11855,10071,5512
17812:542,58,15,518,787,302,1405,999,654,61
17813:1099,17,12710,873,18704,101,15,1410,1402,931
17831:21825,29778,92830,92244,56263,44510
17844:12332,25910,58,238,17,616,236,22002,14841,8574
17867:108600,96855,95709,95446,92317,86935,85974,78875,76181,74067
17869:168,5480,661,984,719,8860,463,2833,1528,1400
17890:2406,1176,14966,11887,7627,5693,1546,29543,9095,4159
17897:58,616,84,1102,29,542,8,518,61,554
17905:17,616,302,58,654,354,289,8,301,84
17919:302,17,654,616,542,58,15,322,1332,650
17921:17,11671,6127,785,654,302,226,925,138,81
17922:17,70,226,8,84,508,736,654,354,1535
17972:12586,12022,16387,17,15,2302,641,262,69823,63933
17974:121346,116434,116053,113045,111232,107759,105369,95244,90175,90013
17993:654,17,616,302,58,8,650,76,518,29
18030:17,8,518,654,302,58,1102,616,29,1023
18039:17,245,8,616,654,1987,508,302,84,58
18042:81,70,1790,508,168,76,4190,2139,1131,1023
18046:1528,168,14754,7180,6772,5738,5557,5480,1326,1131
18068:26292,120409,103517,79803
18070:1065,15,5117,1382,1002,508,353,103,17,8
18089:94695,74445,70086,32827,22243,21001,1684,654,225,17
18090:441,4513,1256,5083,3618,3506,1340,1002,371,29311
18101:17,931,2715,4547,4513,1065,27259,4268,1744,1539
18123:866,17,76,7194,2265,2139,482,254,226,40
18127:731,5767,2139,17,564,508,76,1382,787,616
18133:654,58,17,302,285,245,6,542,518,29
18146:1471,118716,117559,114867,105819,99689,88748,87259,82934,82077
18147:654,84,616,94,58,61,15,518,8,736
18163:17,654,302,58,616,29,322,162,6,1102
18165:1684,616,17,302,654,58,564,736,542,138
18166:353,1951,8,17,518,245,8457,4268,654,364
18182:94,70,654,616,564,354,302,84,76,58
18186:518,58,654,302,8,61,787,508,354,32
18187:16978,4005,3256,1382,1131,947,378,354,17,8
18200:81,70,226,140,986,262,1888,1749,3423,5767
18204:177,11497,69494,22655,103120,66537
18208:9435,11855,7622,2543,2215,17486,8867,311,7334,14259
18209:19845,62468,22155,115887,81399,75946,67745,36128,35127,33475
18211:518,15,616,542,654,787,94,8,1511,1403
18212:17,1405,616,542,84,8,518,654,302,32
18261:106016,71764,5328
18273:780,5767,226,262,17,731,76,9790,2241,1884
18284:17,302,616,542,518,654,61,554,32,656
18306:17,616,302,58,15,861,542,1196,6,162
18311:81,140,986,226,76,5767,3423,654,564,262
18316:901,94176,85496,73150,2064,1970,704,123043,120510,112720
18322:189,4755,1527,3107,1712,10041,8848,840,226,35625
18337:17,654,616,302,518,29,564,542,6,861
18360:17,508,496,542,1382,518,58,8,1405,564
18365:76825,76137,75813,69347,65434,59401,57902,46478,46338,44905
18384:17,650,302,58,8,62,1245,564,542,182
18392:654,302,58,17,15,861,518,101,61,1535
18394:4982,58929,117921,113192,104065,103917,93380,73263,73108,71859
18404:654,616,17,15,302,364,542,8,58,518
18405:931,1744,710,508,441,4755,2139,1002,947,378
18411:974,22,616,564,14152,1644,986,518,17,8
18416:121850,114247,111892,111256,103488,101556,96171,93135,88449,83608
18417:654,58,302,861,542,564,84,322,8,650
18491:17,81,780,70,6395,2700,262,14059,3423,3137
18496:168,984,719,463,8733,7838,5488,1400,1230,1013
18505:17,616,101,654,58,322,302,1305,861,554
18510:58,302,654,616,17,29,84,542,483,650
18545:17,302,16710,84,947,2302,2030,1102,873,678
18561:2543,17,654,29,12861,9435,7622,4671,3695,1011
18571:17,654,616,58,76,29,15,32,787,508
18616:650,302,58,654,616,554,76,61,542,238
18639:17,654,302,2139,616,238,58,866,787,500
18648:202,40,12611,698,245,8,32798,8384,4919,3307
18657:17,616,518,8,902,58,2302,654,542,84
18663:616,62,17,302,58,236,224,654,76,8
18666:564,17,654,226,58,616,861,698,358,302
18686:17,616,500,81,698,654,564,508,327,302
18690:2548,61,17,4268,301,245,654,472,4364,674
18697:88520,52105,43803,37480,17567,13897,5545,3672,3372,120500
18698:121647,117058,106950,102047,99441,97746,84203,82205,82137,81925
18709:654,17,616,76,8,564,650,542,84,70
18712:38152,10695,2523,1449,119145,116831,115965,113335,111369,107561
18766:654,84,58,866,354,8,650,518,616,76
18810:17,302,1196,15,518,285,1511,364,101,84
18815:17,616,76,58,518,302,1196,654,564,542
18823:17,4032,14026,4288,654,302,224,182,58,3429
18827:1787,76,40,81,546,2139,1344,698,564,14147
18836:17,616,654,302,58,29,650,354,15,8
18845:17,15,61,616,302,542,58,654,518,32
18852:7021,3372,10492,9289,19871,3672,52460,26312,25662,17646
18885:17,1462,302,1435,508,398,301,226,70,8011
18887:23490,709
18901:616,654,58,15,6,861,564,289,61,542
18944:10118,120400,106684,98498,92508,44283,37715,31659,24214,21784
18965:82547,119575,118720,117872,116788,116607,111907,111327,111132,109889
18999:6759,5025,2302,1220,787,616,564,518,409,289
19001:654,616,302,542,76,564,70,15,8,698
19010:654,17,58,8,616,518,162,101,190,84
19019:17,302,654,58,301,616,8,1023,84,70
19022:7211,2241,780,3374,262,138,8588,3516,654,16404
19032:17,654,302,616,84,58,8,650,354,70
19046:9383,110825,97380,74069,53924,25787
19048:17,654,616,302,76,650,138,58,1196,84
19049:774,1524,970,3506,4487,947,899,17,245,48
19051:654,616,58,17,518,84,861,554,285,8
19062:17,70,1535,654,616,58,1023,787,542,508
19065:34309,2548,1787,984,901,719,238,224,81,70
19069:15335,10660,5287,2715,1002,17,29282,25022,12812,12536
19094:4239,17,353,1790,302,224,76,61,15,2139
19095:17,616,302,58,1023,15,650,6,1405,654
19096:2139,564,17,1744,1471,1405,518,508,226,8
19097:76,14237,11887,2265,1913,17582,16697,9043,8226,4995
19102:654,58,29,15,1140,542,564,861,554,84
19130:17,616,650,302,1511,1196,861,554,564,542
19144:17,76,654,616,364,245,564,302,238,119
19148:123216,122615,122412,120821,117737,117723,117509,113520,113239,112348
19156:109871,99804,90695,87335,87246,83408,75333,55222,55084,52636
19163:10041,3107,1527,8848,6434,2880,1712,12990,6266,11725
19165:84,17,1102,8,9594,2193,393,302,49643,45268
19174:14785,6040,122551,106944,55954,50414,48703,47837,42803,35750
19176:24835,35847,19552,87429,66560,55341,54678,38588,32663,32274
19178:31315,885,75363,74038,38891,33572,19829,14021,7056,2081
19185:117844,114574,113477,108882,107987,106148,103708,99163,96043,95749
19198:168,719,5480,984,1326,8860,76,8733,1400,760
19199:4755,10041,3107,1352,1527,4825,3172,1712,17,378
19240:1119,17,58,2935,1187,891,875,654,2162,899
19241:302,518,289,8,616,542,84,76,58,564
19243:17,70,224,654,650,616,302,226,138,81
19244:11188,54563,37386,16800,8178,7703,6131,5598,5375,4719
19246:58,654,616,542,302,84,61,32,15,245
19259:78321,76009,44253,23200,15816,121206,117821,113052,111997,108416
19262:168,661,719,11255,8860,2103,1740,984,135,13567
19265:17,654,302,29,84,616,58,650,1102,518
19276:17,302,58,6,239,236,15,654,289,15522
19277:197,157,3196,10541,8069,27094,14793,5627,465,13049
19307:5097,2139,17,5670,385,10254,4880,1102,866,354
19308:654,302,84,58,616,354,650,301,29,518
19309:1187,17,2162,875,302,84,4420,496,6450,4299
19320:508,17,500,378,2548,564,873,654,226,3704
19328:123216,122615,122412,120821,117737,117723,117509,113520,113239,112348
19343:93612,61118
19354:17,262,76,40,10684,1196,596,358,311,238
19355:654,616,58,542,285,138,2139,302,61,859
19356:59903,111200,63060,30606,4731,377
19357:84430,16387,2405,46724,31295,16424,12022,63933,19000,13926
19400:302,76,58,861,654,84,62,650,1102,736
19405:10333,54903,12009
19410:17,947,931,2548,1382,361,301,224,12582,7048
19422:398,9388,17,24211,16155,4719,3367,3180,2447,236
19433:68645,52732,24380,656,535
19434:40,650,564,58,698,542,518,402,302,81
19444:8860,5480,168,5738,1682,1326,719,358,76,17
19446:8,542,17,409,616,564,518,496,101,58
19447:654,302,616,58,17,861,409,238,8,564
19448:8783,4146,1651,684,6117,5357,4093,2857,76,69474
19452:17,616,302,654,8,58,518,84,61,542
19462:245,2030,17,518,15,542,8,787,94,61
19467:122111,117884,116841,115652,113915,1239,899
19468:654,58,29,354,616,84,8,301,224,289
19475:245,4798,358,1382,710,2548,2139,774,564,81
19476:5975,11538,81306,65620,59321,13443,603,121414,119694,93169
19482:17,302,32,289,654,650,616,564,245,364
19517:58,654,616,302,84,76,301,518,8,354
19528:81,9790,14174,3739,780,262,12727,70,13544,10071
19541:70743,37269,533,49359,33927,25922,21684,16504,14814,13341
19544:21366,23467,21486,20915,13635,1405,826,364,44917,12495
19549:17,302,654,58,616,76,861,1196,554,542
19554:17,302,518,58,542,1102,654,508,1196,787
19583:17510,121287,120073,120070,118243,111330,105407,100066,99370,93169
19626:654,302,76,84,58,29,616,70,866,650
19646:113242,110181,107529,96106,92331,85326,75767,60901,51913,51782
19682:17,58,616,654,302,542,76,15,1196,650
19692:1606,8,17,4364,1382,787,518,508,65,1508
19705:73512,121357,120421,107882,96844,94906,93480,81397,69661,59803
19707:81,3137,9790,1468,780,15535,6395,30662,14825,12727
19757:81,564,542,76,698,654,650,58,17,3288
19759:719,984,1326,661,5480,463,2153,1528,760,8860
19763:19065
19764:17,302,289,58,616,542,518,84,861,29
19768:3526,103858
19774:226,70,17,81,12332,1344,564,76,58,1884
19781:302,58,654,616,17,542,94,289,285,84
19788:302,17,654,58,32,29,15,650,616,564
19832:790,21813,10408,2566,8,120178,103008,88166,76296,55602
19847:17,302,616,58,8,301,101,70,1023,238
19881:98550,121706,109605,108885,108396,101255,95947,92840,76952,76089
19882:84,616,354,301,226,70,654,518,245,131
19893:17,654,302,138,84,8,616,1102,70,1535
19950:16029,3039,34806,31488,27788,21311,12750,3071,1991,1508
19965:6874,103,59343,4833,1196,966,902,650,616,302
19985:17,616,302,58,76,542,15,508,224,1535
19996:122111,117884,116841,115652,113915,1239,899
20059:17,654,58,302,616,8,354,29,518,84
20067:119909,119196,118689,113546,110585,100152,92846,89944,86264,84473
20073:2139,361,17,254,40,1995,616,302,76,1471
20074:4268,131,245,2302,518,119,1405,9572,5699,5157
20075:2935,1152,70,1119,780,736,654,238,138,9332
20094:24835,87813,87429,68868,66825,52156,44617,36630,35847,29589
20095:518,84,1127,616,542,97,17,2927,2233,1555
20120:28915,23116,117416,109571,98913,91888,61158,47767,47609,42584
20160:719,168,2068,1326,352,297,226,5738,4190,8733
20161:17,302,654,84,616,866,736,518,361,354
20166:17,654,616,302,58,29,554,364,15,1140
20183:1592,86115,26722,12508,2123,99452,75058,56125,38165,37242
20206:719,866,76,2153,650,564,17,8860,7194,2618
20220:58,654,616,61,15,542,289,787,518,32
20234:17,58,1102,70,616,736,301,101,29,15
20257:120804,118845,116830,116139,114051,113981,113273,110257,101432,100186
20294:91212,88215,61982,56463,52583,50658,25913,7741,7361,1402
20299:17,518,999,654,245,61,616,542,58,15
20305:2852,2139,873,17,76,1558,1023,931,511,508
20316:302,654,616,76,29,84,542,15,787,564
20322:107413,101831,94885,92023,74835,59508,57551,46073,40148,31652
20327:80321,59670,25969
20333:245,94,17,472,103,1786,364,3521,3142,1410
20334:17,616,302,654,736,650,70,58,3937,542
20360:616,17,58,76,84,861,564,542,8,1102
20378:616,61,15,1405,542,508,402,245,8,1403
20379:12332,367,17527,698,76,25910,10048,8167,70,1462
20380:2162,17,6450,496,4420,947,518,302,2935,736
20394:28605,110318,54099,113362,102041,77678,58923,41101,28760,22678
20395:38234,76,7273,616,79953,60090,31528,18903,13585,6726
20438:76265,40800,39684,32568,30669,28323,26165,23213,8563,7212
20440:59009,46844,10692,10302,9314,4146,4110
20441:17,616,224,650,302,58,654,29,564,542
20443:17,302,508,15,654,616,787,103,58,542
20456:654,616,302,17,787,58,650,364,542,76
20463:8783,46024,24647,16372,1651,302,122605,122494,114238,113588
20465:17,616,302,238,58,654,554,8,1196,861
20466:9594,4671,7468,1468,37648,37342,23556,14259,12861,11855
20473:5975,7926,533,10981,8772,4671,2543,1011,30490,8427
20497:79575,22108,17501,6495,1091,175
20498:17,616,101,8,654,302,1044,650,289,84
20507:5975,4889,1397,14268,13341,8772,39399,6311,1023,121676
20512:1352,4568,2880,787,24581,21406,16145,13817,4755,3107
20520:1131,13341,533,25821,23370,17508,15299,14814,10180,5975
20545:17,508,302,76,616,2139,1410,262,70,58
20546:17,302,542,15,861,518,61,1196,787,238
20547:12090,429,17,36541,26360,840,120418,118119,117052,113651
20549:17,616,698,58,5922,1050,564,302,15,6
20550:11080,48660,899,17,121331,119173,118400,116663,116340,115112
20553:302,29,58,17,616,138,8,354,84,1140
20555:302,3539,1804,1403,1305,902,861,268,58,3223
20556:8322,30815,51232,18743,13077,6856,123216,122615,120821,117737
20572:226,138,70,654,302,17,84,76,1023,518
20582:17,302,76,650,616,564,32,1023,224,1109
20607:17,58,616,15,542,650,29,1196,518,363
20624:17,123213,112211,109418,107289,101339,74638,26481,25645,21205
20628:17,245,616,94,518,302,8,654,58,32
20655:17,616,302,58,564,61,8,654,542,2030
20684:780,3137,5767,3423,140,1749,262,13544,7211,731
20685:17,654,616,58,564,650,518,302,902,542
20697:719,5480,661,984,8860,1326,801,9874,7838,5557
20721:122111,117884,116841,115652,113915,1239,899
20735:1405,826,564,363,6292,2101,1549,425,322,76
20736:1827,2714,2696,2403,245,3207,1524,1744,17,5117
20752:56113,82549,72766,64628,51035,17519,13504,12791,12115,2593
20756:17,76,1023,616,238,179,138,84,81,70
20761:120945,115458,114617,112379,110198,109495,108022,106013,105377,103226
20766:81,245,17,1535,654,302,3137,787,780,564
20807:121030,117512,107182,106872,94721,87666,84057,71033,66768,48420
20809:81,17,76,564,508,226,40,26985,11887,9043
20812:245,441,353,1744,4268,3506,774,65,4513,2715
20857:62839,99048,83521,31022,9889,6531
20858:533,4889,1397,2510,14268,6311,4656,8640,50016,20548
20872:7000,3307,76,53784,20625,7548,5707,1784,1682,81
20892:654,302,17,564,58,616,84,1762,1462,76
20906:6503,15921,8660,24608,17,409,302,8,19871,13889
20908:8349,17,710,616,245,5699,4292,3233,2980,472
20911:518,17,486,58,616,61,6,8,902,656
20918:17,302,29,654,616,518,650,289,861,84
20926:616,542,302,518,17,15,654,1196,554,564
20950:4414,3144,1987,1578,302,179,61,58,17,11524
20973:17,616,518,654,32,302,61,58,15,1196
20985:17,361,302,58,866,508,2139,902,616,500
20990:70,17,698,500,361,112991,112906,110747,110172,110116
21028:8,518,616,564,84,22,974,58,302,6
21029:39390,54625,29064,2275,121190,120407,111634,106824,105138,101931
21030:76,654,2139,616,542,17,302,861,650,564
21032:4755,3107,3172,2880,1527,10041,1352,189,1712,20806
21033:17,654,354,302,32,84,15,1023,899,616
21037:3514,353,1951,245,168,719,508,16127,6417,5480
21080:17,564,518,363,245,8,1987,1511,542,364
21082:10503,1609,650,17,8,37068,1772,1508,1344,1126
21084:4274,20959,6783,518,83010,37348,3661,1446,616,542
21120:17,542,364,302,650,616,518,363,81,15
21139:7926,20442,7622,2215,10981,8867,8772,8427,8392,5975
21140:654,616,58,302,8,564,84,518,76,354
21148:32677,27457,12870,8860,5663,1528,719,262,122091,121105
21149:616,654,861,58,17,302,15,6,1196,8
21151:654,4203,76,302,564,17,650,616,14750,12253
21160:10981,11590,5975,533,5319,13341,25145,17316,13971,4040
21164:17,650,302,508,866,564,301,8,361,224
21196:117917,94151,89750,83103,74448,63718,43708,33038,29900,26573
21207:17,654,84,616,61,58,8,1102,302,861
21220:1352,10041,2880,1712,7831,20806,5624,189,7457,4568
21246:302,654,58,76,84,616,285,518,8,650
21256:14026,1410,358,17,67446,36022,32923,32433,32242,31267
21259:17,58,616,302,650,654,29,866,361,500
21266:302,654,84,58,8,354,1102,616,495,29
21272:17,245,616,7312,650,363,327,302,301,1065
21288:224,866,17,654,1245,302,55544,2121,1693,1136
21317:17,226,7006,4453,2326,1589,1527,675,654,518
21318:226,1790,1131,932,650,375,119,84,76,58
21384:95387,84465,74093,57630,45848,45268,30954,27031,23955,20762
21401:115535,112029,108135,107039,105709,102823,92829,91935,87548,77795
21447:62353,53686,13269,6872,533
21448:302,236,616,76,29,654,58,650,564,301
21469:17,518,1405,654,542,61,999,616,364,302
21505:81,217,262,17,16404,5767,16680,7516,3423,2241
21514:12545,99869,68220,59725,45988,22920,20836,20455,14946,11887
21518:302,654,616,58,861,354,238,564,15,363
21542:168,719,2318,5557,5480,2685,1400,463,76,8733
21543:840,10541,3196,2548,5111,197,157,27070,7160,5627
21551:115290,100977,100084,71500,49056,48623,13050
21585:6387,22507,2848,62347,31633,48061,19319,5214,76,26519
21599:508,17,238,224,654,564,76,1382,616,392
21604:1913,866,500,361,76,123086,119927,118687,115713,113989
21608:302,17,654,58,6,616,76,518,224,84
21617:17,861,542,29,650,15,8,787,564,101
21633:17,302,6400,650,6243,616,364,61,8,8359
21670:118289,87904,84630,73675,28415
21689:1353,67001,45659,34531,123081,104784,102650,96106,87569,76779
21712:61,654,302,58,15,17,245,518,8,101
21713:302,301,236,76,654,650,616,29,327,116
21714:4755,119847,119197,111410,104506,103065,86910,85144,81471,81123
21722:650,302,616,58,354,84,654,8,866,736
21723:616,58,650,654,302,17,289,8,518,29
21732:96115,95482,88594,61920,57550,33919,18959,8642
21737:840,2548,157,17,787,33763,14259,10541,7160,947
21763:17,8,58,32,542,15,554,289,1196,650
21787:542,17,518,302,103,61,1511,616,654,486
21794:302,17,1245,654,236,62,58,29,1276,616
21796:123074,117689,114789,101282,85041,82724,80990,65849,64132,46257
21834:17,947,931,899,518,76,70,1551,1382,342
21838:168,5480,8860,984,5557,760,719,661,463,8733
21853:1196,616,302,58,17,542,364,861,564,101
21868:17,302,1462,866,654,1762,1102,1089,70,736
21869:13895,23824,81,1002,6379,3307,17,68455,25716,19433
21908:654,302,58,361,616,354,84,285,650,138
21912:17,245,616,15,226,1023,103,654,70,8
21931:1761,29,113497,28140,17424,9745,2030,1405,1202,1119
21933:1730,5097,3568,890,4743,17,18425,4880,2139,866
21941:2142,39395,245,33882,2200,1524,774,353,70923,63084
21943:698,81,2139,802,542,361,262,5292,4194,3288
21944:15,101,616,17,654,2030,61,1196,542,322
21945:69230,60977
21947:654,616,302,650,542,8,61,15,289,364
21967:24835,35847,87429,66825,15695,7188,1446,34,123280,121410
21968:17,616,654,245,508,542,518,302,84,70
21979:236,3448,10075,10641,6673,4203,776,7795,4724,12253
21993:226,70,840,81,17,10541,508,245,3307,3196
22003:17,48,1187,654,302,245,2935,354,8,2162
22012:10981,4671,911,11590,8759,10180,5975,2543,17486,17316
22016:122111,117884,116841,115652,113915,1239,899
22017:1730,10039,866,650,616,17,11579,1023,698,654
22029:654,17,542,8,1196,787,650,616,518,15
22036:17,616,650,302,58,15,1772,1245,1578,224
22037:105216,87432,66518,29065
22060:17,616,656,654,58,1109,302,162,76,650
22080:2579,297,2275,508,168,14754,7132,2967,2414,1712
22085:899,1187,17,6450,4420,1119,302,736,6945,947
22109:302,58,542,289,654,8,1196,650,518,238
22111:17,654,302,245,15,354,301,84,13522,564
22116:361,17,866,654,58,302,616,254,650,76
22124:81,226,70,2379,616,1535,508,138,1884,698
22128:78340,48377,42588,30695,27414,20993,17112,16982,16458,15949
22158:17,302,654,84,8,564,224,76,58,1119
22164:17,1535,84,302,654,58,1023,616,354,518
22165:564,17,616,84,654,76,302,58,736,518
22173:2318,74713,70335,34134,8848,4542,4194,3704,3177,2275
22176:1410,441,1002,827,4444,1744,245,4513,3977,3506
22184:17,654,616,84,29,58,8,518,239,76
22198:17,8,542,654,616,302,58,15,508,999
22201:866,361,76,17,2512,698,104778,103414,103229,100245
22213:2121,807,1099,17,12710,873,650,119,18704,654
22222:1187,1057,774,17,899,245,1827,891,48,2714
22226:3789,8321,1790,1435,2068,1023,226,76,32829,18691
22236:17,302,654,650,84,62,14617,7361,7178,2935
22245:23595,76,28632,22059,8419,31342,25466,17498,9656,698
22246:61772,9916,7910,6011,5117,947,931,908,692,496
22251:81,780,17,8511,5767,3137,16404,731,16286,2241
22262:6503,17,3372,4949,15921,1495,302,84,17567,508
22263:58,654,616,542,29,1196,564,84,1140,8
22280:654,58,616,285,162,650,302,17,15,1140
22286:17,86,289,5929,15,654,616,302,84,8
22299:101336,82875,70740,38234,35953,25237,13652,4339
22304:441,24536,1744,1002,873,508,245,90894,90173,71539
22326:37390,29819,23913,4239,116542,116035,113412,110684,108070,107205
22337:168,5480,984,719,463,1326,7838,10778,9417,7994
22346:122111,117884,116841,115652,113915,1239,899
22354:119593,109979,109567,107007,98293,95579,93054,81353,77489,77472
22363:14470,670,76,87673,85046,68382,63543,62696,61920,51021
22366:122776,121156,119256,115190,112956,112885,111689,109184,107294,107266
22372:17,616,698,654,650,8,302,2139,518,363
22373:108047,101945,83724,83231,81589,79374,75864,74629,73583,73298
22382:17,5303,616,302,4288,8,7624,1023,861,62
22399:4755,3172,4825,1352,10041,1712,1527,378,7059,3107
22400:81,654,5767,17,780,262,302,3137,731,140
22418:44020,4131,226,42888,39924,3407,1535,1468,70,123049
22426:114323,108595,101782,99683,67529,43847,33041,23320,6411
22427:616,58,61,654,302,518,8,542,508,322
22430:17,616,302,654,861,554,650,542,15,787
22431:121258,116027,108954,104159,102347,100173,99024,98357,96177,95992
22436:17,58,654,8,564,32,302,1196,542,364
22459:302,518,8,616,76,564,58,245,84,3824
22464:17,302,654,155,58,39765,7446,5604,5602,4173
22465:17,5767,58,15,731,616,226,500,327,302
22469:168,1400,719,1326,8860,984,2153,661,463,1528
22476:654,616,58,17,650,518,76,15,542,224
22477:17,654,4541,302,2326,1089,262,6,122686,121145
22483:17,654,616,273,29,302,84,8,76,58
22492:861,654,616,302,58,3223,2172,1804,1624,1403
22497:38573,28893
22501:17,866,76,654,616,546,354,302,84,58
22515:122230,111163,101488,99719,99174,97732,95927,91718,88807,86196
22523:8213,65198,29961,3704,2172,2166,953,902,564,486
22538:17,76,616,564,363,8,1196,518,245,224
22546:84,564,518,302,17,5998,902,654,616,13273
22568:17,8,3223,654,302,84,3039,1305,591,393
